image_id,question,question_id,question_type,answer_type,multiple_choice_answer,answer_1,answer_2,answer_3,answer_4,answer_5,answer_6,answer_7,answer_8,answer_9,answer_10,explanation_1,explanation_2,explanation_3
284097,What game is this?,284097001,what,other,baseball,"('baseball', 'maybe')","('baseball', 'yes')","('baseball', 'yes')","('baseball', 'yes')","('baseball', 'yes')","('stickball', 'yes')","('baseball', 'yes')","('baseball', 'yes')","('baseball', 'yes')","('baseball', 'yes')",the boy is holding a wooden baseball bat.,the boy is poised to swing a baseball bat,The boy is holding a wooden bat over his head ready to hit.
415196,What size bed is this?,415196001,what,other,king,"('king', 'maybe')","('king', 'yes')","('king', 'maybe')","('king', 'yes')","('queen', 'yes')","('king', 'yes')","('king', 'yes')","('king', 'yes')","('king', 'yes')","('king', 'yes')",The large bed almost completely fills the room.,king beds are large enough to fit two people comfortably,the bed in this hotel room is too wide to be a queen or a full.
22051,What sport are people playing?,22051000,what,other,tennis,"('tennis', 'yes')","('tennis', 'yes')","('tennis', 'yes')","('tennis', 'yes')","('tennis', 'yes')","('tennis', 'yes')","('tennis', 'yes')","('tennis', 'yes')","('tennis', 'yes')","('tennis', 'yes')",there are children with rackets and balls,They are hitting a ball with a racket.,everyone is holding a tennis racket hitting a ball.
546428,What room is this?,546428012,what room is,other,kitchen,"('kitchen', 'yes')","('kitchen', 'yes')","('kitchen', 'yes')","('kitchen', 'yes')","('kitchen', 'yes')","('kitchen', 'yes')","('kitchen', 'yes')","('kitchen', 'yes')","('kitchen', 'yes')","('kitchen', 'yes')",A microwave oven is above a glass top cooking range,it has a microwave and an oven.,there is a stove and microwave near some cabinets.
22168,Does the animal look tired?,22168000,does the,yes/no,yes,"('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'maybe')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')",cattle tend not to lay down unless they are tired.,it's laying down in the field.,they are laying down in the field.
284341,What kind of garment is the man wearing?,284341000,what kind of,other,suit,"('suit', 'yes')","('suit', 'yes')","('suit', 'yes')","('business suit', 'yes')","('suit', 'yes')","('suit', 'yes')","('suit', 'yes')","('suit', 'yes')","('suit', 'yes')","('suit', 'yes')","The clothing consists of a well-fitting jacket which buttons from middle of the chest down, and a shirt and tie.",it's a formal shirt and jacket with a tie,"it is a jacket that buttons, a tie, and a white collared shirt."
3711,What is the cat sitting on?,3711004,what is the,other,car,"('car', 'yes')","('car', 'yes')","('car', 'yes')","('car', 'yes')","('car hood', 'yes')","('car', 'yes')","('hood', 'maybe')","('hood of car', 'yes')","('car', 'yes')","('car', 'yes')",cars have flat hoods and windshields,there is a windshield and headlights.,the metal used in cars contains heat the attracts cats
284552,What kind of writing is beneath the bridge?,284552001,what kind of,other,graffiti,"('tag', 'yes')","('graffiti', 'yes')","('graffiti', 'yes')","('graffiti', 'yes')","('graffiti', 'yes')","('graffiti', 'maybe')","('graffiti', 'yes')","('graffiti', 'yes')","('graffiti', 'yes')","('graffiti', 'yes')",it is spray painted logos on the wall.,it's in graffiti style form.,the writing is not organized.
415750,Is this a promotional event?,415750002,is this a,yes/no,yes,"('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')",people are lining up to check out the stage.,there is a huge cricket phone.,there is an oversize cell phone on an outdoor stage and large company logos are visible.
415770,What sport is this?,415770001,what sport is,other,tennis,"('tennis', 'yes')","('tennis', 'yes')","('tennis', 'yes')","('tennis', 'yes')","('tennis', 'yes')","('tennis', 'yes')","('tennis', 'yes')","('tennis', 'yes')","('tennis', 'yes')","('tennis', 'yes')",she is holding a tennis racket.,"she is in a tennis skirt, standing on a court holding a strung racquet",she is holding a tennis racket in her hands
415798,What type of animal is with the person on the paddle board?,415798001,what type of,other,dog,"('dog', 'yes')","('dog', 'yes')","('dog', 'yes')","('dog', 'yes')","('dog', 'yes')","('dog', 'yes')","('dog', 'yes')","('dog', 'yes')","('dog', 'yes')","('dog', 'yes')",The animal is brown with four legs.,it has floppy ears and is man's best friend,there is a medium sized pet that has four legs and a tail.
22660,Is this a train station?,22660001,is this a,yes/no,yes,"('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')",The platform has openings on either side for the train to pull up to.,train tracks are on either side of the platform,the view is of benches in between two sets of tracks.
153803,Is this man working?,153803002,is this,yes/no,yes,"('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'maybe')","('yes', 'yes')","('yes', 'yes')",The stylishly attired man is looking at his computer as he sets up the sound for the event.,He is doing many thing around his computers and equipment..,he is sitting in front of many computers
547106,What kind of building is this?,547106004,what kind of,other,church,"('church', 'maybe')","('church', 'yes')","('church', 'maybe')","('church', 'yes')","('church', 'yes')","('church', 'maybe')","('church', 'yes')","('clock tower', 'maybe')","('church', 'yes')","('church', 'yes')",It has a steeple and a clock on it.,It has a very tall steeple.,there are spires like are found on many churches.
154090,What game is being played?,154090002,what,other,tennis,"('tennis', 'yes')","('tennis', 'yes')","('tennis', 'yes')","('tennis', 'yes')","('tennis', 'yes')","('tennis', 'yes')","('tennis', 'yes')","('tennis', 'yes')","('tennis', 'yes')","('tennis', 'yes')",the players are using rackets.,she is swinging a tennis racket,she is on a tennis court about to swing at a ball.
547345,What is the bus number?,547345002,what is the,number,623,"('1', 'maybe')","('623', 'maybe')","('623', 'yes')","('623', 'yes')","('623', 'yes')","('1', 'yes')","('623', 'yes')","('623', 'yes')","('623', 'yes')","('623', 'maybe')",The driver side of the bus clearly has the number 623 written on it.,these numbers are written near the headlight on the driver's side.,the number 623 is displayed on the bumper
232091,Does it look like it's raining?,232091001,none of the above,yes/no,no,"('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'no')","('no', 'yes')","('no', 'yes')",the field is very dry,the grass is completely dry.,"The ground is dry, and the animals are ones found in the african safari."
285325,What kind of wall is the bench backing up to?,285325003,what kind of,other,brick,"('brick', 'yes')","('brick', 'yes')","('brick', 'yes')","('brick', 'yes')","('brick', 'yes')","('brick', 'yes')","('brick', 'yes')","('brick', 'yes')","('brick', 'yes')","('brick', 'yes')",It is made of large red bricks.,reddish rectangles are arranged stagger-fashion and rimmed with mortar,it is made of interlocking bricks
416434,Does this phone have a camera?,416434002,does this,yes/no,yes,"('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')",the screen shows the man's shirt behind the phone,a QR code is being scanned.,someone is taking a picture with it.
416451,What game are the subjects of the picture playing?,416451007,what,other,wii,"('wii', 'yes')","('video game', 'yes')","('wii', 'maybe')","('wii', 'maybe')","('wii', 'yes')","('wii', 'yes')","('wii', 'yes')","('wii', 'yes')","('video games', 'yes')","('wii', 'yes')",they are both holding wii motes in there hands,they are using wii controllers in their hands.,they are holding and pointing wii controllers.
416534,Does this couch convert to a bed?,416534002,does this,yes/no,yes,"('yes', 'maybe')","('yes', 'maybe')","('yes', 'maybe')","('yes', 'yes')","('yes', 'maybe')","('yes', 'maybe')","('yes', 'maybe')","('yes', 'yes')","('yes', 'maybe')","('yes', 'yes')",the couch appears to be a futon,it is a futon which folds down to a bed.,the seat folds down like a futon
47588,Is this a passenger train?,47588001,is this a,yes/no,yes,"('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'maybe')","('yes', 'yes')","('yes', 'yes')","('yes', 'maybe')","('yes', 'yes')",multiple passenger cars are attached to the train,There are doors for people to enter and exit out of.,the train is not pulling any cargo.
285751,What is the man doing?,285751002,what is the man,other,skateboarding,"('skateboarding', 'yes')","('skateboarding', 'yes')","('skateboarding', 'yes')","('jumping', 'yes')","('skateboarding', 'yes')","('skateboarding', 'yes')","('skateboard trick', 'yes')","('skateboarding', 'yes')","('skateboarding', 'yes')","('skateboarding', 'yes')",he is jumping with a skate board under his feet.,he is on top of a board with wheels.,He is holding a board to his feet while in the air.
109907,Is this the ocean?,109907008,is this,yes/no,no,"('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","This is a small pond, you can see the other shoreline close by.",The dog is looking out over a pond.,it is a shallow lake and there's not much water.
548164,What mode of transportation is this?,548164004,what,other,train,"('train', 'yes')","('train', 'yes')","('train', 'yes')","('train', 'yes')","('train', 'yes')","('train', 'yes')","('subway', 'yes')","('train', 'yes')","('train', 'yes')","('train', 'yes')",It is a long straight vehicle on a track that will carry many people.,it's big and red and runs along tracks.,it is on top of some rails.
23893,What sport is being played in this scene?,23893000,what sport is,other,baseball,"('baseball', 'yes')","('baseball', 'yes')","('football', 'yes')","('baseball', 'yes')","('baseball', 'yes')","('baseball', 'maybe')","('baseball', 'yes')","('football', 'yes')","('baseball', 'yes')","('baseball', 'yes')",there is a baseball diamond in the background,there is a baseball field in the background.,the baseball field is in front of her.
154994,What sport is this?,154994002,what sport is,other,surfing,"('surfing', 'yes')","('surfing', 'maybe')","('surf', 'yes')","('surfing', 'yes')","('surfing', 'yes')","('surfing', 'yes')","('surfing', 'yes')","('surfing', 'maybe')","('surfing', 'yes')","('surfing', 'yes')",a man is wiping out on a wave.,He is riding across an ocean wave on a board.,A person is riding a wave with a surfboard.
24097,Is the sky clear?,24097000,is the,yes/no,yes,"('yes', 'maybe')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')",clouds are not casting any shadows,The sky has no clouds visible.,it is a solid blue color
155189,What sport is being played?,155189000,what sport is,other,tennis,"('tennis', 'yes')","('tennis', 'yes')","('tennis', 'yes')","('tennis', 'yes')","('tennis', 'yes')","('tennis', 'yes')","('tennis', 'yes')","('tennis', 'yes')","('tennis', 'yes')","('tennis', 'yes')",he is on a court swinging a tennis racket.,the person is swinging a tennis racket at a tennis ball while standing on a tennis court.,he's hitting a tennis ball with a racket
286313,What sport is this?,286313005,what sport is,other,baseball,"('baseball', 'yes')","('baseball', 'yes')","('baseball', 'yes')","('baseball', 'yes')","('baseball', 'yes')","('baseball', 'yes')","('baseball', 'yes')","('baseball', 'yes')","('baseball', 'yes')","('baseball', 'yes')","Standing at home plate, the batter prepares for the pitch",The man is at the plate ready to swing the bat.,there is a man wearing a baseball batter's helmet.
155317,Is this a dessert?,155317001,is this a,yes/no,yes,"('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('cake', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')",It is a frosting covered chocolate cake.,it is covered with chocolate frosting which is very sweet.,it is a brownie-style cake
548538,Is this a modern train?,548538002,is this a,yes/no,no,"('no', 'yes')","('yes', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('yes', 'maybe')","('no', 'yes')","('no', 'yes')",This is an old style passenger train from the mid 1800's.,The windows are very large and the roof is rounded.,there is a sign that reads: White Pass & Yukon Route.
155546,What kind of TV is there?,155546001,what kind of,other,flat screen,"('wall mount', 'maybe')","('flat screen', 'yes')","('flat screen tv', 'yes')","('flat screen', 'yes')","('flat screen', 'yes')","('flat screen', 'yes')","('flat screen', 'yes')","('flat screen', 'yes')","('flat screen', 'yes')","('flat screen', 'yes')",it is able to be mounted to the wall.,it is a flat panel attached to the wall.,it is very thin and mounted to the wall.
548878,What is this man doing?,548878001,what is this,other,snowboarding,"('snowboarding', 'yes')","('snowboarding', 'yes')","('snowboarding', 'yes')","('snowboarding', 'yes')","('snow-boarding', 'yes')","('snowboarding', 'yes')","('snowboarding', 'yes')","('snowboarding', 'yes')","('snowboarding', 'yes')","('snowboarding', 'yes')",he is on a smooth board.,he has a snowboard attached to his boots.,he is high up in the air on a salomon brand snowboard.
286907,Is the toilet the same color as the wall?,286907001,is the,yes/no,yes,"('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')","('yes', 'yes')",they are matching shades of blue.,they are both the same shade of blue.,both the wall and the toilet are blue
200745,Is this a professional match?,200745001,is this a,yes/no,no,"('no', 'yes')","('no', 'maybe')","('no', 'yes')","('no', 'yes')","('yes', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'maybe')","('no', 'yes')","('no', 'yes')",they are just young kids.,they are practicing on a field,"The field is not in a stadium, and the players are young teens."
418070,Does this bathroom appear ready to be used?,418070003,does this,yes/no,no,"('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')","('no', 'yes')",It is being worked on and remodeled.,the toilet is missing a tank,the bathroom is being remodeled
